# A b Om H0
1.637472144548501651e+00 2.639792629728068718e+01 1.249513882226607892e-01 6.971362844660468738e+01
1.525196277516952748e+00 2.655918676715868187e+01 1.229903429577786644e-01 6.998082292240094660e+01
1.587240127322740779e+00 2.596490540785692502e+01 1.247444081256428722e-01 6.987057400678935437e+01
1.567089559801660092e+00 2.629289767203990280e+01 1.232385758235281653e-01 6.987762141597553978e+01
1.385894580763269213e+00 2.627071538786872651e+01 1.280894957247248889e-01 7.018085036711858038e+01
1.486431000803024594e+00 2.674353921096185616e+01 1.259413256928482161e-01 7.000177178223493968e+01
1.693421005282251590e+00 2.649247453545664044e+01 1.250892257010410291e-01 6.955488691382737443e+01
1.518740451826850801e+00 2.673559316304038802e+01 1.268262308157298013e-01 7.000663713545839073e+01
1.453031186261693808e+00 2.654673429405035634e+01 1.248644540114579732e-01 7.004589678355812055e+01
1.427304068596096709e+00 2.629485704372032373e+01 1.271569217140651742e-01 7.010657453171637599e+01
1.720960387371931022e+00 2.662185247425298229e+01 1.246771624958697700e-01 6.945450656176529947e+01
1.474642130302055820e+00 2.617914693613256105e+01 1.222273450954913521e-01 7.011300661475402762e+01
1.627065272049163625e+00 2.645750131370773772e+01 1.248509662346791865e-01 6.972433384901584930e+01
1.447900416591946016e+00 2.585483198308797625e+01 1.302119749149394379e-01 6.977883267560400782e+01
1.397981715931470248e+00 2.655598367601802678e+01 1.251975904997795208e-01 7.027100604829274744e+01
1.417099417086358448e+00 2.665034796963653463e+01 1.200326009861828330e-01 7.036161067818967751e+01
1.527248187919882039e+00 2.648566740684497489e+01 1.273597940130130890e-01 6.990243112092909428e+01
1.529518024993312242e+00 2.633322054333190465e+01 1.240450330642560994e-01 7.002930656631257023e+01
1.778577557617559535e+00 2.663907591392614904e+01 1.267022616616095554e-01 6.943480558770488642e+01
1.393464101292535284e+00 2.664470343291340626e+01 1.241311585081463220e-01 7.023184701454610490e+01
1.637472144548501651e+00 2.639792629728068718e+01 1.249513882226607892e-01 6.971362844660468738e+01
1.539616071647120332e+00 2.655346836499577634e+01 1.231702538273829889e-01 6.994431277530280511e+01
1.600855590035515474e+00 2.593681640634666863e+01 1.245390292444278069e-01 6.985048312564020989e+01
1.567089559801660092e+00 2.629289767203990280e+01 1.232385758235281653e-01 6.987762141597553978e+01
1.383845423826396859e+00 2.626952073311338154e+01 1.281356443395255673e-01 7.018452592195690443e+01
1.486431000803024594e+00 2.674353921096185616e+01 1.259413256928482161e-01 7.000177178223493968e+01
1.693421005282251590e+00 2.649247453545664044e+01 1.250892257010410291e-01 6.955488691382737443e+01
1.517744921445779882e+00 2.676483815613654471e+01 1.267637960660727425e-01 7.001883077336862016e+01
1.432846066839750687e+00 2.659165622630242609e+01 1.251521886544335327e-01 7.007567678378963194e+01
1.427304068596096709e+00 2.629485704372032373e+01 1.271569217140651742e-01 7.010657453171637599e+01
1.731864487825918619e+00 2.661619482759128630e+01 1.246183870788879072e-01 6.942906226659070512e+01
1.470094865642352921e+00 2.625649279380964174e+01 1.227822321080608292e-01 7.009888570623907356e+01
1.584520697887084939e+00 2.642461931904091088e+01 1.254255296687546706e-01 6.980483170278520788e+01
1.595951589495804290e+00 2.620595463233795996e+01 1.286406018163935849e-01 6.962480444820313608e+01
1.382186533053100908e+00 2.652249020030943072e+01 1.250647750292569749e-01 7.031908562831063136e+01
1.452738159644114901e+00 2.661346879540814570e+01 1.208248951495212026e-01 7.025659004991396728e+01
1.542938736243048892e+00 2.638653882181793264e+01 1.279050678864603052e-01 6.986424354464628550e+01
1.529518024993312242e+00 2.633322054333190465e+01 1.240450330642560994e-01 7.002930656631257023e+01
1.778577557617559535e+00 2.663907591392614904e+01 1.267022616616095554e-01 6.943480558770488642e+01
1.397916743473264889e+00 2.664576680361356154e+01 1.233590338510596324e-01 7.025629310899670088e+01
1.639261048269855525e+00 2.642045384556632470e+01 1.249715340425093801e-01 6.970694240396994701e+01
1.539616071647120332e+00 2.655346836499577634e+01 1.231702538273829889e-01 6.994431277530280511e+01
1.600855590035515474e+00 2.593681640634666863e+01 1.245390292444278069e-01 6.985048312564020989e+01
1.553281485053248812e+00 2.618855437908563744e+01 1.215061804963714770e-01 6.993528178190929623e+01
1.385637101920930148e+00 2.631742752931919682e+01 1.275274463457995999e-01 7.019366392039289337e+01
1.509803469073966120e+00 2.679310021980302281e+01 1.261378555712663885e-01 6.993062740441408209e+01
1.585127242420631966e+00 2.637804390583666603e+01 1.239705343669933596e-01 6.981867903559795252e+01
1.517744921445779882e+00 2.676483815613654471e+01 1.267637960660727425e-01 7.001883077336862016e+01
1.445313993482189696e+00 2.654518511264544856e+01 1.292057901815478194e-01 6.984927924045196335e+01
1.428430134721681233e+00 2.625562921813070005e+01 1.279430785202835541e-01 7.007843172203109816e+01
1.770120904208755341e+00 2.658963695076809941e+01 1.242350701269961388e-01 6.932368922690911006e+01
1.470094865642352921e+00 2.625649279380964174e+01 1.227822321080608292e-01 7.009888570623907356e+01
1.584520697887084939e+00 2.642461931904091088e+01 1.254255296687546706e-01 6.980483170278520788e+01
1.595951589495804290e+00 2.620595463233795996e+01 1.286406018163935849e-01 6.962480444820313608e+01
1.382690612167815747e+00 2.649253345589619357e+01 1.254245363395297130e-01 7.030076329772838051e+01
1.452738159644114901e+00 2.661346879540814570e+01 1.208248951495212026e-01 7.025659004991396728e+01
1.543780180726688434e+00 2.634426493614328990e+01 1.291041305832944797e-01 6.984396650177902188e+01
1.504566232330674991e+00 2.639603102746695740e+01 1.255742964411038221e-01 6.997595989836960939e+01
1.778577557617559535e+00 2.663907591392614904e+01 1.267022616616095554e-01 6.943480558770488642e+01
1.397916743473264889e+00 2.664576680361356154e+01 1.233590338510596324e-01 7.025629310899670088e+01
1.749120703868205950e+00 2.644037356086070645e+01 1.244799095575171710e-01 6.948752661518396678e+01
1.565797113350614111e+00 2.634302677175347540e+01 1.205641443867421086e-01 6.995633109088214496e+01
1.588144587229733506e+00 2.602755740090411862e+01 1.255557020397648771e-01 6.984903183820860306e+01
1.530517236601595554e+00 2.630901120656103487e+01 1.200549598703024301e-01 6.997585800883769025e+01
1.388095012161866926e+00 2.617135722660479047e+01 1.292816571095450895e-01 7.010432349215193426e+01
1.509803469073966120e+00 2.679310021980302281e+01 1.261378555712663885e-01 6.993062740441408209e+01
1.571976096473507445e+00 2.645353533390873935e+01 1.245157009884698684e-01 6.985774306124905308e+01
1.546385165788394245e+00 2.660043476844318633e+01 1.255765455170102241e-01 6.993375809269485899e+01
1.445313993482189696e+00 2.654518511264544856e+01 1.292057901815478194e-01 6.984927924045196335e+01
1.379194665658069585e+00 2.621779636670773428e+01 1.274475005390911242e-01 7.017850974972181177e+01
1.770120904208755341e+00 2.658963695076809941e+01 1.242350701269961388e-01 6.932368922690911006e+01
1.500635056062612493e+00 2.609178218583318198e+01 1.225381742892018982e-01 7.003228308609172359e+01
1.584520697887084939e+00 2.642461931904091088e+01 1.254255296687546706e-01 6.980483170278520788e+01
1.595951589495804290e+00 2.620595463233795996e+01 1.286406018163935849e-01 6.962480444820313608e+01
1.454636684611849695e+00 2.643378939897458224e+01 1.235147946903647903e-01 7.016542924707619022e+01
1.517520066022015612e+00 2.652063381696068589e+01 1.230864836625184394e-01 7.003451383754679682e+01
1.543780180726688434e+00 2.634426493614328990e+01 1.291041305832944797e-01 6.984396650177902188e+01
1.509410838068114824e+00 2.662534345313143547e+01 1.275393913820402070e-01 6.993238245791788188e+01
1.676656364143331412e+00 2.643271114695528468e+01 1.252802680632191246e-01 6.965362013869639668e+01
1.397916743473264889e+00 2.664576680361356154e+01 1.233590338510596324e-01 7.025629310899670088e+01
1.726311027632161155e+00 2.628651000233784529e+01 1.227590491965238478e-01 6.952835071601502648e+01
1.577231547951238211e+00 2.633369054179362578e+01 1.202606279438056119e-01 6.993482236498715565e+01
1.616665233584525074e+00 2.582395491137607380e+01 1.232745157559292232e-01 6.985228820249618309e+01
1.530517236601595554e+00 2.630901120656103487e+01 1.200549598703024301e-01 6.997585800883769025e+01
1.388095012161866926e+00 2.617135722660479047e+01 1.292816571095450895e-01 7.010432349215193426e+01
1.492415519072791463e+00 2.687885189422425825e+01 1.263036257339740509e-01 6.995990217015460644e+01
1.571976096473507445e+00 2.645353533390873935e+01 1.245157009884698684e-01 6.985774306124905308e+01
1.546385165788394245e+00 2.660043476844318633e+01 1.255765455170102241e-01 6.993375809269485899e+01
1.469088651750721120e+00 2.652798231782053406e+01 1.283254537179885080e-01 6.985086791174624921e+01
1.495024612540858611e+00 2.632797130728029700e+01 1.264956697144907494e-01 6.992522970354534095e+01
1.770120904208755341e+00 2.658963695076809941e+01 1.242350701269961388e-01 6.932368922690911006e+01
1.497685471339392338e+00 2.607034012941621270e+01 1.227832852945688058e-01 7.003785264436602631e+01
1.634438857791323807e+00 2.636546046824379985e+01 1.259783350420018988e-01 6.968406190057683602e+01
1.595951589495804290e+00 2.620595463233795996e+01 1.286406018163935849e-01 6.962480444820313608e+01
1.450752856459204043e+00 2.638803504277482759e+01 1.232280907548227861e-01 7.018655832262520278e+01
1.503465935992267521e+00 2.654077392909012190e+01 1.225958426670214207e-01 7.008269222777377649e+01
1.501598606339773490e+00 2.629853663003851949e+01 1.300115441175098974e-01 6.994092702321822230e+01
1.509410838068114824e+00 2.662534345313143547e+01 1.275393913820402070e-01 6.993238245791788188e+01
1.676656364143331412e+00 2.643271114695528468e+01 1.252802680632191246e-01 6.965362013869639668e+01
1.397916743473264889e+00 2.664576680361356154e+01 1.233590338510596324e-01 7.025629310899670088e+01
1.726311027632161155e+00 2.628651000233784529e+01 1.227590491965238478e-01 6.952835071601502648e+01
1.577231547951238211e+00 2.633369054179362578e+01 1.202606279438056119e-01 6.993482236498715565e+01
1.616665233584525074e+00 2.582395491137607380e+01 1.232745157559292232e-01 6.985228820249618309e+01
1.531432439661706724e+00 2.631097043094770882e+01 1.201459755533176299e-01 6.997295960575513618e+01
1.388095012161866926e+00 2.617135722660479047e+01 1.292816571095450895e-01 7.010432349215193426e+01
1.489537084483388618e+00 2.692178768529402078e+01 1.260943286571278854e-01 6.996456308246901301e+01
1.607914179176637814e+00 2.663890597691563755e+01 1.253537569123663320e-01 6.977061506788517420e+01
1.540542993454431686e+00 2.662736881388204324e+01 1.255996803878803858e-01 6.995350896928675866e+01
1.469088651750721120e+00 2.652798231782053406e+01 1.283254537179885080e-01 6.985086791174624921e+01
1.483804308387838944e+00 2.634319395576914857e+01 1.256675293149127348e-01 6.999146124368475341e+01
1.766312208737633727e+00 2.659021131704037444e+01 1.242261058118468847e-01 6.933323238777823860e+01
1.515329313818157164e+00 2.595090593590464678e+01 1.226160651749472891e-01 6.998194824676106407e+01
1.644280372114743427e+00 2.640624743594135282e+01 1.252975713049717388e-01 6.969921452356445002e+01
1.595951589495804290e+00 2.620595463233795996e+01 1.286406018163935849e-01 6.962480444820313608e+01
1.448266488304694066e+00 2.635381738161839849e+01 1.230443427983313742e-01 7.020078992974222842e+01
1.503465935992267521e+00 2.654077392909012190e+01 1.225958426670214207e-01 7.008269222777377649e+01
1.459364239349383752e+00 2.625121353302874638e+01 1.297399552222050778e-01 7.000172638806532177e+01
1.536497153318729270e+00 2.658605642692844029e+01 1.263775826721269535e-01 6.987971788675622520e+01
1.613002571904293081e+00 2.647242815647028991e+01 1.242936439277228799e-01 6.981131976393133698e+01
1.397916743473264889e+00 2.664576680361356154e+01 1.233590338510596324e-01 7.025629310899670088e+01
1.737103640141627992e+00 2.625755282159034110e+01 1.226070207327901312e-01 6.950846731592307037e+01
1.584942406896625577e+00 2.623401688759504324e+01 1.208499632652012407e-01 6.991868364310704465e+01
1.616665233584525074e+00 2.582395491137607380e+01 1.232745157559292232e-01 6.985228820249618309e+01
1.638442426360766868e+00 2.643819110910219905e+01 1.220048614267727760e-01 6.968150325191052730e+01
1.538002637045792209e+00 2.620838031395519963e+01 1.264147397728733746e-01 6.984838889056933908e+01
1.490843805985568427e+00 2.698065047799529381e+01 1.261905179249672160e-01 6.996036882892011022e+01
1.607914179176637814e+00 2.663890597691563755e+01 1.253537569123663320e-01 6.977061506788517420e+01
1.552165978646282030e+00 2.665451474002932741e+01 1.265413290444355465e-01 6.991301236024592924e+01
1.469088651750721120e+00 2.652798231782053406e+01 1.283254537179885080e-01 6.985086791174624921e+01
1.474389745255826556e+00 2.623945813960234830e+01 1.249793156512328252e-01 7.001318230332499581e+01
1.766312208737633727e+00 2.659021131704037444e+01 1.242261058118468847e-01 6.933323238777823860e+01
1.522580003410219929e+00 2.597960436989515287e+01 1.225800686140286894e-01 6.996425367830966024e+01
1.714476363761969546e+00 2.633800156854128005e+01 1.258499156573951172e-01 6.954048702005475491e+01
1.595951589495804290e+00 2.620595463233795996e+01 1.286406018163935849e-01 6.962480444820313608e+01
1.448266488304694066e+00 2.635381738161839849e+01 1.230443427983313742e-01 7.020078992974222842e+01
1.554074995603650589e+00 2.649043161458524764e+01 1.222299053518598883e-01 6.999945352990484082e+01
1.438042243391499664e+00 2.638812168722822094e+01 1.275258051133474346e-01 7.009005985906068759e+01
1.562782897155754247e+00 2.635886173580831482e+01 1.264852885975850660e-01 6.983328164210446687e+01
1.703308567404818064e+00 2.662420768368813739e+01 1.238469300912381776e-01 6.967980669970070551e+01
1.397916743473264889e+00 2.664576680361356154e+01 1.233590338510596324e-01 7.025629310899670088e+01
1.737103640141627992e+00 2.625755282159034110e+01 1.226070207327901312e-01 6.950846731592307037e+01
1.584505587910030711e+00 2.623030548501296977e+01 1.207963547031436630e-01 6.992035500109390966e+01
1.616665233584525074e+00 2.582395491137607380e+01 1.232745157559292232e-01 6.985228820249618309e+01
1.679328337715225938e+00 2.640711760827945653e+01 1.218258464995436857e-01 6.955997855632280391e+01
1.538002637045792209e+00 2.620838031395519963e+01 1.264147397728733746e-01 6.984838889056933908e+01
1.482985408429110974e+00 2.662665980319707870e+01 1.256120522717387999e-01 6.998559234577885491e+01
1.603651977878510326e+00 2.665273976990443572e+01 1.255643126991867475e-01 6.978318645752815996e+01
1.542417293823529878e+00 2.643212935541555808e+01 1.252360795426443740e-01 6.992989655810386296e+01
1.453985995785519458e+00 2.655297614768997505e+01 1.272715810251759949e-01 6.993689900774873536e+01
1.474389745255826556e+00 2.623945813960234830e+01 1.249793156512328252e-01 7.001318230332499581e+01
1.818727224134168097e+00 2.664979090175970811e+01 1.236442972282197905e-01 6.920445442866845553e+01
1.490572669855399157e+00 2.585002506468623551e+01 1.235020126953517428e-01 6.998694348601368631e+01
1.714476363761969546e+00 2.633800156854128005e+01 1.258499156573951172e-01 6.954048702005475491e+01
1.595951589495804290e+00 2.620595463233795996e+01 1.286406018163935849e-01 6.962480444820313608e+01
1.448266488304694066e+00 2.635381738161839849e+01 1.230443427983313742e-01 7.020078992974222842e+01
1.549019072220953142e+00 2.654426836703229853e+01 1.221455236601117766e-01 7.001134127221051529e+01
1.438042243391499664e+00 2.638812168722822094e+01 1.275258051133474346e-01 7.009005985906068759e+01
1.561197609057704216e+00 2.636456499357294092e+01 1.263880483531165666e-01 6.984080228727904682e+01
1.630064539752836161e+00 2.662502286403483254e+01 1.244337256800394781e-01 6.978146179769881030e+01
1.397916743473264889e+00 2.664576680361356154e+01 1.233590338510596324e-01 7.025629310899670088e+01
1.761624285327510808e+00 2.624368364015564126e+01 1.229908088155959867e-01 6.944311168638975573e+01
1.575097094379635188e+00 2.634918573580402068e+01 1.200713541086594199e-01 6.994026834344610677e+01
1.616665233584525074e+00 2.582395491137607380e+01 1.232745157559292232e-01 6.985228820249618309e+01
1.641401640730280276e+00 2.638603789644994180e+01 1.211874380997012696e-01 6.969835487287750198e+01
1.507879641044812313e+00 2.616101499583634293e+01 1.267120205723897830e-01 6.991748592058696943e+01
1.482985408429110974e+00 2.662665980319707870e+01 1.256120522717387999e-01 6.998559234577885491e+01
1.602119557103486969e+00 2.665276078072221466e+01 1.255779928955240710e-01 6.978730994918809927e+01
1.603368116222171125e+00 2.650664091845134251e+01 1.250115005811550939e-01 6.983053192770421447e+01
1.453985995785519458e+00 2.655297614768997505e+01 1.272715810251759949e-01 6.993689900774873536e+01
1.379463042266160455e+00 2.623291996809256332e+01 1.258364996049966544e-01 7.019555152945352461e+01
1.818727224134168097e+00 2.664979090175970811e+01 1.236442972282197905e-01 6.920445442866845553e+01
1.491085117715992725e+00 2.585175591698655850e+01 1.235270011751210678e-01 6.998518243763895441e+01
1.701657234482782277e+00 2.638290189732848035e+01 1.268566332288658671e-01 6.957533334775041567e+01
1.578575860250605034e+00 2.617133693790656324e+01 1.290302962993274127e-01 6.965759029634808996e+01
1.408705690250256160e+00 2.627903624270993888e+01 1.233972667734040546e-01 7.027517750166322230e+01
1.552896806035851895e+00 2.653558587525912671e+01 1.224136399332507175e-01 6.999482581274462234e+01
1.453061844444264228e+00 2.646783897760445470e+01 1.268862461465835034e-01 7.005514775682769368e+01
1.612636019915425489e+00 2.640182598925243695e+01 1.265441594970487804e-01 6.974039355605860635e+01
1.630064539752836161e+00 2.662502286403483254e+01 1.244337256800394781e-01 6.978146179769881030e+01
1.397916743473264889e+00 2.664576680361356154e+01 1.233590338510596324e-01 7.025629310899670088e+01
1.742638715095486512e+00 2.623936001444223720e+01 1.236382573361536757e-01 6.946393310583211189e+01
1.536500237210132624e+00 2.633291356129096883e+01 1.208428469435871982e-01 7.001795529495721837e+01
1.616494448720442456e+00 2.584844892971251440e+01 1.234131049963579502e-01 6.984754536343307052e+01
1.641401640730280276e+00 2.638603789644994180e+01 1.211874380997012696e-01 6.969835487287750198e+01
1.512960651656870548e+00 2.613861626741135069e+01 1.268669506578041228e-01 6.990183079546959277e+01
1.478490992369520862e+00 2.660280546320260697e+01 1.258034317951483017e-01 6.999603932851819366e+01
1.602385319132769714e+00 2.662165844000441695e+01 1.254574121838966938e-01 6.979650996266616403e+01
1.603368116222171125e+00 2.650664091845134251e+01 1.250115005811550939e-01 6.983053192770421447e+01
1.453985995785519458e+00 2.655297614768997505e+01 1.272715810251759949e-01 6.993689900774873536e+01
1.245927788501496103e+00 2.623055204180262123e+01 1.266447664057966938e-01 7.046455867714070109e+01
1.818727224134168097e+00 2.664979090175970811e+01 1.236442972282197905e-01 6.920445442866845553e+01
1.511121784401595614e+00 2.609126384037557145e+01 1.230492122042417258e-01 6.999422956472828616e+01
1.806975002090519311e+00 2.654410375816146939e+01 1.289611711638554703e-01 6.934379000811132698e+01
1.573635093237351512e+00 2.619031021490742006e+01 1.280688778632744496e-01 6.969990647301281683e+01
1.475509393153880522e+00 2.627109896556653368e+01 1.234454772250776072e-01 7.011288708541448500e+01
1.552896806035851895e+00 2.653558587525912671e+01 1.224136399332507175e-01 6.999482581274462234e+01
1.388951339547071395e+00 2.640179816641888877e+01 1.274997013782756261e-01 7.016619124549403352e+01
1.612636019915425489e+00 2.640182598925243695e+01 1.265441594970487804e-01 6.974039355605860635e+01
1.630064539752836161e+00 2.662502286403483254e+01 1.244337256800394781e-01 6.978146179769881030e+01
1.452667078852015514e+00 2.664087449936939578e+01 1.236124919454651000e-01 7.014430766714231424e+01
1.742638715095486512e+00 2.623936001444223720e+01 1.236382573361536757e-01 6.946393310583211189e+01
1.532596794870165757e+00 2.634971622691984194e+01 1.211767812643165659e-01 7.001642718383253339e+01
1.616494448720442456e+00 2.584844892971251440e+01 1.234131049963579502e-01 6.984754536343307052e+01
1.678648224007902146e+00 2.647031283147870440e+01 1.206551629945312454e-01 6.961376526969313261e+01
1.512960651656870548e+00 2.613861626741135069e+01 1.268669506578041228e-01 6.990183079546959277e+01
1.480266101470053552e+00 2.657497769276145760e+01 1.256536027546555634e-01 6.999594087770002204e+01
1.601893681291127747e+00 2.662159868116252781e+01 1.254755948860103998e-01 6.979677724791406490e+01
1.598697529516424520e+00 2.648592978684198940e+01 1.251125833261514386e-01 6.983911683409024818e+01
1.356669588667366755e+00 2.664569211439185281e+01 1.277177836019860180e-01 7.005743604921778456e+01
1.277520750533945648e+00 2.627698673007830266e+01 1.265111399611843490e-01 7.040138068393117976e+01
1.818727224134168097e+00 2.664979090175970811e+01 1.236442972282197905e-01 6.920445442866845553e+01
1.560764815868398436e+00 2.624313659448789338e+01 1.247583299211160318e-01 6.987009732946084739e+01
1.806975002090519311e+00 2.654410375816146939e+01 1.289611711638554703e-01 6.934379000811132698e+01
1.573635093237351512e+00 2.619031021490742006e+01 1.280688778632744496e-01 6.969990647301281683e+01
1.475065402477382159e+00 2.627266956920255225e+01 1.234049151087499019e-01 7.011538919158387273e+01
1.552896806035851895e+00 2.653558587525912671e+01 1.224136399332507175e-01 6.999482581274462234e+01
1.388951339547071395e+00 2.640179816641888877e+01 1.274997013782756261e-01 7.016619124549403352e+01
1.620006031805772961e+00 2.635782144021448659e+01 1.273012133909256771e-01 6.968813418158511297e+01
1.631444564874940939e+00 2.663565409318445631e+01 1.243448252628758799e-01 6.978345629532120142e+01
1.592054820068653509e+00 2.660280406924877639e+01 1.257167077020005241e-01 6.982937723240505079e+01
1.828993717226380600e+00 2.650696732252599119e+01 1.237923906260887802e-01 6.920132238023577997e+01
1.532596794870165757e+00 2.634971622691984194e+01 1.211767812643165659e-01 7.001642718383253339e+01
1.616494448720442456e+00 2.584844892971251440e+01 1.234131049963579502e-01 6.984754536343307052e+01
1.687252345351121230e+00 2.646584674116986236e+01 1.205348450752266876e-01 6.958769247302488736e+01
1.512960651656870548e+00 2.613861626741135069e+01 1.268669506578041228e-01 6.990183079546959277e+01
1.480266101470053552e+00 2.657497769276145760e+01 1.256536027546555634e-01 6.999594087770002204e+01
1.454341940155769564e+00 2.669607712184562232e+01 1.265692086241812508e-01 7.018365698631491512e+01
1.598679345072572477e+00 2.648515790128549696e+01 1.251105179788859489e-01 6.983935772434885791e+01
1.356669588667366755e+00 2.664569211439185281e+01 1.277177836019860180e-01 7.005743604921778456e+01
1.277520750533945648e+00 2.627698673007830266e+01 1.265111399611843490e-01 7.040138068393117976e+01
1.818727224134168097e+00 2.664979090175970811e+01 1.236442972282197905e-01 6.920445442866845553e+01
1.560764815868398436e+00 2.624313659448789338e+01 1.247583299211160318e-01 6.987009732946084739e+01
1.666922508711624396e+00 2.660446182099983758e+01 1.280111742579718159e-01 6.967735335511756034e+01
1.583315425789369346e+00 2.622527962499981413e+01 1.279086212971982661e-01 6.969744890585033659e+01
1.475065402477382159e+00 2.627266956920255225e+01 1.234049151087499019e-01 7.011538919158387273e+01
1.552896806035851895e+00 2.653558587525912671e+01 1.224136399332507175e-01 6.999482581274462234e+01
1.388951339547071395e+00 2.640179816641888877e+01 1.274997013782756261e-01 7.016619124549403352e+01
1.621348924554382398e+00 2.635101951336014636e+01 1.274591940813993851e-01 6.967772502433265913e+01
1.631444564874940939e+00 2.663565409318445631e+01 1.243448252628758799e-01 6.978345629532120142e+01
1.659390533343192864e+00 2.659365015895293283e+01 1.259160812410122510e-01 6.971880329420665134e+01
1.800208297710542915e+00 2.652428329162854936e+01 1.245416875419518149e-01 6.928587010120411094e+01
1.532411272950187087e+00 2.635082467354656544e+01 1.211718361072898487e-01 7.001680063026556411e+01
1.555729791759489222e+00 2.603071432935373863e+01 1.234095862304165070e-01 6.996262383400919305e+01
1.672882918911783312e+00 2.645761727857563983e+01 1.206872793604853167e-01 6.961653271472862059e+01
1.502465316966763664e+00 2.609458853239275200e+01 1.270903611565903368e-01 6.991231643832260545e+01
1.449926435140717507e+00 2.662212562125817072e+01 1.252958814016750244e-01 7.006277039759190473e+01
1.455447151440280251e+00 2.667349620376031893e+01 1.264004524170144750e-01 7.018001616916117769e+01
1.600200845662035354e+00 2.645813729017779181e+01 1.249712901821005973e-01 6.984165001313434118e+01
1.361621158468304893e+00 2.660828218852027405e+01 1.276843328341800976e-01 7.007411757766347193e+01
1.193856316609231749e+00 2.618327567406355172e+01 1.257689072215636972e-01 7.057796586943707950e+01
1.794055597302238736e+00 2.664792859337973141e+01 1.237365810858107734e-01 6.928072907174299644e+01
1.536116461620340878e+00 2.615924185315267536e+01 1.240030642650790799e-01 6.991484982578542429e+01
1.668459739369666073e+00 2.660666841589027598e+01 1.284387700823843570e-01 6.966889367302556479e+01
1.679787058259144317e+00 2.641875785769066454e+01 1.259987645905593090e-01 6.950668488402067169e+01
1.492226758414743282e+00 2.629285813232170099e+01 1.234227584091929786e-01 7.007048530539647402e+01
1.552896806035851895e+00 2.653558587525912671e+01 1.224136399332507175e-01 6.999482581274462234e+01
1.388951339547071395e+00 2.640179816641888877e+01 1.274997013782756261e-01 7.016619124549403352e+01
1.621348924554382398e+00 2.635101951336014636e+01 1.274591940813993851e-01 6.967772502433265913e+01
1.631444564874940939e+00 2.663565409318445631e+01 1.243448252628758799e-01 6.978345629532120142e+01
1.659390533343192864e+00 2.659365015895293283e+01 1.259160812410122510e-01 6.971880329420665134e+01
1.886633218190894246e+00 2.664342675578588526e+01 1.232000713814837140e-01 6.912186902017330681e+01
1.411363793441397840e+00 2.625879915778887863e+01 1.215893892190096498e-01 7.036172021864449277e+01
1.555729791759489222e+00 2.603071432935373863e+01 1.234095862304165070e-01 6.996262383400919305e+01
1.672882918911783312e+00 2.645761727857563983e+01 1.206872793604853167e-01 6.961653271472862059e+01
1.458923336345006927e+00 2.591193072855856983e+01 1.280172239862260031e-01 6.995581821043309390e+01
1.442005640316858184e+00 2.666640065798094028e+01 1.254370957970047384e-01 7.007026770587968656e+01
1.544812761896377618e+00 2.666726415040441367e+01 1.257371563901098221e-01 6.996070953285381222e+01
1.600200845662035354e+00 2.645813729017779181e+01 1.249712901821005973e-01 6.984165001313434118e+01
1.430303392759380010e+00 2.661524957357472232e+01 1.268342774424567054e-01 7.000013116351566111e+01
1.190830014771978806e+00 2.617738372963022897e+01 1.257729538234595157e-01 7.058415749576185760e+01
1.794055597302238736e+00 2.664792859337973141e+01 1.237365810858107734e-01 6.928072907174299644e+01
1.535607128655311460e+00 2.618557774442480834e+01 1.236138700942403662e-01 6.992886447123419202e+01
1.668459739369666073e+00 2.660666841589027598e+01 1.284387700823843570e-01 6.966889367302556479e+01
1.679787058259144317e+00 2.641875785769066454e+01 1.259987645905593090e-01 6.950668488402067169e+01
1.406432901283995118e+00 2.625998785546657643e+01 1.240917514685204864e-01 7.021670426575950330e+01
1.552896806035851895e+00 2.653558587525912671e+01 1.224136399332507175e-01 6.999482581274462234e+01
1.393307049479586945e+00 2.639720354754667042e+01 1.273277535790855175e-01 7.016215478339633194e+01
1.517605685906353585e+00 2.630917805613255211e+01 1.270528564699207330e-01 6.989615036655358438e+01
1.639387389865326616e+00 2.660152833473791389e+01 1.236437538117472479e-01 6.975146070046150726e+01
1.658448077616351046e+00 2.659402134220689717e+01 1.258090196683479267e-01 6.972034196034593378e+01
1.743662810462845325e+00 2.659722845647804945e+01 1.228631695011105363e-01 6.949583776921382139e+01
1.411363793441397840e+00 2.625879915778887863e+01 1.215893892190096498e-01 7.036172021864449277e+01
1.555729791759489222e+00 2.603071432935373863e+01 1.234095862304165070e-01 6.996262383400919305e+01
1.672882918911783312e+00 2.645761727857563983e+01 1.206872793604853167e-01 6.961653271472862059e+01
1.458923336345006927e+00 2.591193072855856983e+01 1.280172239862260031e-01 6.995581821043309390e+01
1.475510875315090953e+00 2.685161161153983400e+01 1.241362997739425683e-01 7.000704825594152680e+01
1.537059135578128011e+00 2.679356036082745618e+01 1.289248312994051571e-01 6.992798768212189486e+01
1.636225124294013789e+00 2.680437607885532714e+01 1.262363660766232798e-01 6.974365380553555838e+01
1.430303392759380010e+00 2.661524957357472232e+01 1.268342774424567054e-01 7.000013116351566111e+01
1.190830014771978806e+00 2.617738372963022897e+01 1.257729538234595157e-01 7.058415749576185760e+01
1.745420864591357368e+00 2.657154388314391014e+01 1.225126915396198557e-01 6.941550962324092211e+01
