# A b Om H0
1.226765244023918067e+00 2.685298984696970948e+01 2.681103097430906912e-01 7.064301112016092077e+01
1.385363487041966213e+00 2.717439629276891822e+01 2.637022862403214374e-01 6.993171629218625185e+01
1.417534965363528077e+00 2.808735467503159100e+01 2.685884313662355583e-01 7.005598474921013974e+01
1.357220936496165375e+00 2.641409864286961806e+01 2.531454676311051810e-01 7.035694592101818046e+01
1.331924646647561605e+00 2.630027651582584625e+01 2.660714313336653980e-01 7.057353373715514522e+01
1.300284574730695475e+00 2.602117390943315201e+01 2.742545099940803532e-01 7.037698883266926941e+01
1.503650584850625860e+00 2.657560213614074485e+01 2.635874356458070555e-01 6.998929279664565684e+01
1.611927938763604962e+00 3.485742143817607541e+01 2.545964559274357386e-01 7.030703550394122203e+01
1.296178068369823855e+00 2.706653952207157232e+01 2.708388023074975726e-01 7.023243281079408007e+01
1.547246831816749157e+00 2.665665830129848146e+01 2.607845997954447714e-01 7.009209114589194201e+01
1.397471168334030400e+00 2.663325367050025960e+01 2.653823612543085853e-01 7.030303585406011280e+01
1.212759438183690364e+00 2.652788208367897127e+01 2.645995665555905818e-01 7.048245345018976593e+01
1.417798314819458616e+00 2.750551088332780125e+01 2.705225306801925522e-01 7.018249806812681868e+01
1.159026413330831673e+00 2.707972182291508645e+01 2.768402138338167950e-01 7.028793948171883699e+01
1.408609893967882165e+00 2.758955939500216914e+01 2.684558203069878912e-01 7.034307461076440404e+01
1.221036044550586563e+00 2.543165269282451035e+01 2.618868587290831829e-01 7.058313508770028477e+01
1.226765244023918067e+00 2.685298984696970948e+01 2.681103097430906912e-01 7.064301112016092077e+01
1.385363487041966213e+00 2.717439629276891822e+01 2.637022862403214374e-01 6.993171629218625185e+01
1.379681142218464052e+00 2.729717258483965026e+01 2.674755039117175937e-01 7.028482641400496789e+01
1.357220936496165375e+00 2.641409864286961806e+01 2.531454676311051810e-01 7.035694592101818046e+01
1.331924646647561605e+00 2.630027651582584625e+01 2.660714313336653980e-01 7.057353373715514522e+01
1.289032959087931030e+00 2.595031139682826549e+01 2.752816682043247032e-01 7.038555061531950230e+01
1.504736024479632173e+00 2.665862425060730345e+01 2.634973044656735430e-01 6.999247804742860524e+01
1.611927938763604962e+00 3.485742143817607541e+01 2.545964559274357386e-01 7.030703550394122203e+01
1.296178068369823855e+00 2.706653952207157232e+01 2.708388023074975726e-01 7.023243281079408007e+01
1.547246831816749157e+00 2.665665830129848146e+01 2.607845997954447714e-01 7.009209114589194201e+01
1.397471168334030400e+00 2.663325367050025960e+01 2.653823612543085853e-01 7.030303585406011280e+01
1.212759438183690364e+00 2.652788208367897127e+01 2.645995665555905818e-01 7.048245345018976593e+01
1.417798314819458616e+00 2.750551088332780125e+01 2.705225306801925522e-01 7.018249806812681868e+01
1.179818346887341107e+00 2.716076608681206039e+01 2.761765200742114512e-01 7.026928328118498257e+01
1.471117454534110136e+00 2.788033735053787154e+01 2.671309784222923867e-01 7.040458698927479020e+01
1.221036044550586563e+00 2.543165269282451035e+01 2.618868587290831829e-01 7.058313508770028477e+01
1.157248433954652267e+00 2.708686478104349860e+01 2.760847267049013620e-01 7.079544862395526650e+01
1.385363487041966213e+00 2.717439629276891822e+01 2.637022862403214374e-01 6.993171629218625185e+01
1.379681142218464052e+00 2.729717258483965026e+01 2.674755039117175937e-01 7.028482641400496789e+01
1.357220936496165375e+00 2.641409864286961806e+01 2.531454676311051810e-01 7.035694592101818046e+01
1.331924646647561605e+00 2.630027651582584625e+01 2.660714313336653980e-01 7.057353373715514522e+01
1.266656767724112731e+00 2.568005670665071705e+01 2.761086870197640430e-01 7.042083605857465045e+01
1.487127950819137290e+00 2.662943655888179606e+01 2.622616620104086804e-01 7.003598259501609391e+01
1.611927938763604962e+00 3.485742143817607541e+01 2.545964559274357386e-01 7.030703550394122203e+01
1.252893185730384662e+00 2.686518324507906996e+01 2.717562213360981138e-01 7.018983706620612395e+01
1.547246831816749157e+00 2.665665830129848146e+01 2.607845997954447714e-01 7.009209114589194201e+01
1.519498852835867275e+00 2.670286619993528987e+01 2.658995055875197355e-01 7.018450567843581211e+01
1.212759438183690364e+00 2.652788208367897127e+01 2.645995665555905818e-01 7.048245345018976593e+01
1.417798314819458616e+00 2.750551088332780125e+01 2.705225306801925522e-01 7.018249806812681868e+01
1.216974531857445196e+00 2.718612520912114405e+01 2.745589275381625782e-01 7.027217288110836080e+01
1.471117454534110136e+00 2.788033735053787154e+01 2.671309784222923867e-01 7.040458698927479020e+01
1.221036044550586563e+00 2.543165269282451035e+01 2.618868587290831829e-01 7.058313508770028477e+01
1.157248433954652267e+00 2.708686478104349860e+01 2.760847267049013620e-01 7.079544862395526650e+01
1.385363487041966213e+00 2.717439629276891822e+01 2.637022862403214374e-01 6.993171629218625185e+01
1.326329283195884612e+00 2.750110829410901658e+01 2.696058455944377874e-01 7.034619210812586232e+01
1.357220936496165375e+00 2.641409864286961806e+01 2.531454676311051810e-01 7.035694592101818046e+01
1.295820315584725879e+00 2.655834563584320307e+01 2.686684419151301739e-01 7.039824769948251060e+01
1.329980849660300724e+00 2.636151167948662888e+01 2.733281761856504177e-01 7.041580351460844156e+01
1.522216097086289466e+00 2.657910537164031695e+01 2.607205990725562361e-01 6.995204100773814559e+01
1.611927938763604962e+00 3.485742143817607541e+01 2.545964559274357386e-01 7.030703550394122203e+01
1.246721887376641469e+00 2.672780800218936292e+01 2.720511733738115723e-01 7.018782259122913558e+01
1.536720323495080587e+00 2.664322167857585200e+01 2.603614291104042744e-01 7.010676280940231209e+01
1.519498852835867275e+00 2.670286619993528987e+01 2.658995055875197355e-01 7.018450567843581211e+01
1.148294402338770226e+00 2.622051171252568835e+01 2.627373631487756045e-01 7.057676061170876380e+01
1.417798314819458616e+00 2.750551088332780125e+01 2.705225306801925522e-01 7.018249806812681868e+01
1.251797100791593564e+00 2.693202294264588303e+01 2.741796750800086779e-01 7.031643224406572301e+01
1.471117454534110136e+00 2.788033735053787154e+01 2.671309784222923867e-01 7.040458698927479020e+01
1.221036044550586563e+00 2.543165269282451035e+01 2.618868587290831829e-01 7.058313508770028477e+01
1.199338809484700841e+00 2.704224745656457074e+01 2.749012918230006597e-01 7.072446232093382434e+01
1.330861640033323967e+00 2.707549569645708942e+01 2.679775912749299827e-01 7.008869987570415105e+01
1.376245878703266978e+00 2.835665535593013331e+01 2.722175495920436950e-01 7.045904384663116105e+01
1.357220936496165375e+00 2.641409864286961806e+01 2.531454676311051810e-01 7.035694592101818046e+01
1.190009562117738895e+00 2.652106544598044735e+01 2.723171395285193808e-01 7.052627690176923636e+01
1.266008723238402744e+00 2.624628687671895477e+01 2.758357366637439467e-01 7.049387849518450366e+01
1.522216097086289466e+00 2.657910537164031695e+01 2.607205990725562361e-01 6.995204100773814559e+01
1.611927938763604962e+00 3.485742143817607541e+01 2.545964559274357386e-01 7.030703550394122203e+01
1.276310272885286423e+00 2.664380589054058035e+01 2.669887831153838764e-01 7.023310882961921209e+01
1.536720323495080587e+00 2.664322167857585200e+01 2.603614291104042744e-01 7.010676280940231209e+01
1.519498852835867275e+00 2.670286619993528987e+01 2.658995055875197355e-01 7.018450567843581211e+01
1.148294402338770226e+00 2.622051171252568835e+01 2.627373631487756045e-01 7.057676061170876380e+01
1.417798314819458616e+00 2.750551088332780125e+01 2.705225306801925522e-01 7.018249806812681868e+01
1.241885990496828462e+00 2.695284800742437525e+01 2.743160124053802273e-01 7.039352265236291828e+01
1.471117454534110136e+00 2.788033735053787154e+01 2.671309784222923867e-01 7.040458698927479020e+01
1.235386458665360898e+00 2.557216549174465570e+01 2.621877818935437476e-01 7.057288946747613068e+01
1.199338809484700841e+00 2.704224745656457074e+01 2.749012918230006597e-01 7.072446232093382434e+01
1.400064077007841856e+00 2.689597847644070328e+01 2.653531342685779837e-01 7.003927784058109296e+01
1.361492665435626304e+00 2.807422139692769392e+01 2.727017773035255166e-01 7.046370582286814965e+01
1.357220936496165375e+00 2.641409864286961806e+01 2.531454676311051810e-01 7.035694592101818046e+01
1.206564420444952379e+00 2.654461045102896222e+01 2.712950136995218031e-01 7.047003917374428283e+01
1.266008723238402744e+00 2.624628687671895477e+01 2.758357366637439467e-01 7.049387849518450366e+01
1.522216097086289466e+00 2.657910537164031695e+01 2.607205990725562361e-01 6.995204100773814559e+01
1.611927938763604962e+00 3.485742143817607541e+01 2.545964559274357386e-01 7.030703550394122203e+01
1.266328579690372047e+00 2.669547596789709942e+01 2.680148807213301176e-01 7.029682776627275587e+01
1.536720323495080587e+00 2.664322167857585200e+01 2.603614291104042744e-01 7.010676280940231209e+01
1.519498852835867275e+00 2.670286619993528987e+01 2.658995055875197355e-01 7.018450567843581211e+01
1.295274765650480386e+00 2.636146696341995010e+01 2.619446177135665299e-01 7.033119712702904280e+01
1.408945219742308685e+00 2.744327480132419339e+01 2.710856630705312242e-01 7.014562248564317315e+01
1.232491330572097032e+00 2.703718805430697358e+01 2.763156714423722904e-01 7.043730085795911577e+01
1.471117454534110136e+00 2.788033735053787154e+01 2.671309784222923867e-01 7.040458698927479020e+01
1.235386458665360898e+00 2.557216549174465570e+01 2.621877818935437476e-01 7.057288946747613068e+01
1.199338809484700841e+00 2.704224745656457074e+01 2.749012918230006597e-01 7.072446232093382434e+01
1.444322957610405300e+00 2.712173510112930686e+01 2.667927575019595765e-01 6.991598262394946062e+01
1.361492665435626304e+00 2.807422139692769392e+01 2.727017773035255166e-01 7.046370582286814965e+01
1.359313189245425990e+00 2.722721118945515784e+01 2.627239645950717462e-01 7.040923591912479651e+01
1.344189328162936903e+00 2.658571636785710268e+01 2.667373681865908841e-01 7.031860805996801389e+01
1.255390601552213381e+00 2.601253855677200377e+01 2.711033745560385011e-01 7.052127516652915062e+01
1.522216097086289466e+00 2.657910537164031695e+01 2.607205990725562361e-01 6.995204100773814559e+01
1.611927938763604962e+00 3.485742143817607541e+01 2.545964559274357386e-01 7.030703550394122203e+01
1.323723380760122081e+00 2.683292445611293431e+01 2.676208035607020030e-01 7.017402315054580697e+01
1.536720323495080587e+00 2.664322167857585200e+01 2.603614291104042744e-01 7.010676280940231209e+01
1.519498852835867275e+00 2.670286619993528987e+01 2.658995055875197355e-01 7.018450567843581211e+01
1.295274765650480386e+00 2.636146696341995010e+01 2.619446177135665299e-01 7.033119712702904280e+01
1.387401784095587232e+00 2.772972423650218232e+01 2.718193781146412968e-01 7.029003215980976904e+01
1.267584257653883828e+00 2.686188058725447547e+01 2.697966877031473532e-01 7.041469283381088928e+01
1.447991642927580758e+00 2.768058431758424831e+01 2.664488983117404008e-01 7.039493517981431125e+01
1.248262174043734296e+00 2.569210895153194940e+01 2.627261792581456756e-01 7.054279784356762661e+01
1.199338809484700841e+00 2.704224745656457074e+01 2.749012918230006597e-01 7.072446232093382434e+01
1.430064184462641164e+00 2.727403658443112633e+01 2.680519276593957279e-01 7.000968215873628253e+01
1.361492665435626304e+00 2.807422139692769392e+01 2.727017773035255166e-01 7.046370582286814965e+01
1.359313189245425990e+00 2.722721118945515784e+01 2.627239645950717462e-01 7.040923591912479651e+01
1.362531665763954347e+00 2.636415935301463520e+01 2.659456007906481623e-01 7.044819039341375344e+01
1.299163366128452735e+00 2.611066805273238600e+01 2.694320095618412680e-01 7.045678019707781914e+01
1.522216097086289466e+00 2.657910537164031695e+01 2.607205990725562361e-01 6.995204100773814559e+01
1.615152458016786863e+00 3.494475961079261594e+01 2.543633379780892434e-01 7.030501827029409867e+01
1.229529852618678198e+00 2.644220042332769438e+01 2.672389266281525733e-01 7.031959152409419289e+01
1.548855969774029617e+00 2.668330874333167912e+01 2.602608650151745917e-01 7.008921055385928867e+01
1.519498852835867275e+00 2.670286619993528987e+01 2.658995055875197355e-01 7.018450567843581211e+01
1.295274765650480386e+00 2.636146696341995010e+01 2.619446177135665299e-01 7.033119712702904280e+01
1.352822561706994442e+00 2.760331757666048347e+01 2.723860509524197449e-01 7.036991102583803581e+01
1.255192311543618544e+00 2.708582370379687276e+01 2.733106148646453071e-01 7.045205850073929810e+01
1.429164334799358782e+00 2.686242088335077938e+01 2.678100939255715351e-01 7.040506251354722167e+01
1.274776199430730950e+00 2.577795494103170526e+01 2.625320736094081120e-01 7.048562274795750682e+01
1.199338809484700841e+00 2.704224745656457074e+01 2.749012918230006597e-01 7.072446232093382434e+01
1.445793034070743222e+00 2.718070304337969034e+01 2.680154461085823003e-01 7.005633417708783384e+01
1.523181604689822111e+00 2.910323653059053228e+01 2.705085690850557167e-01 7.020369694840366037e+01
1.364046736726190812e+00 2.695292069425821779e+01 2.556775050247220848e-01 7.043791515675577841e+01
1.362531665763954347e+00 2.636415935301463520e+01 2.659456007906481623e-01 7.044819039341375344e+01
1.292103817134683030e+00 2.591429104165189656e+01 2.690433678816676055e-01 7.046820894034918581e+01
1.644486914512200082e+00 2.634707785936622670e+01 2.549556013246014885e-01 6.972308182542315080e+01
1.615152458016786863e+00 3.494475961079261594e+01 2.543633379780892434e-01 7.030501827029409867e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.548855969774029617e+00 2.668330874333167912e+01 2.602608650151745917e-01 7.008921055385928867e+01
1.518477122861781048e+00 2.674940237270189414e+01 2.678468623694896245e-01 7.027191634162186062e+01
1.295274765650480386e+00 2.636146696341995010e+01 2.619446177135665299e-01 7.033119712702904280e+01
1.352979817084033476e+00 2.759420524485950565e+01 2.721519572497521078e-01 7.037086379209742404e+01
1.255192311543618544e+00 2.708582370379687276e+01 2.733106148646453071e-01 7.045205850073929810e+01
1.429164334799358782e+00 2.686242088335077938e+01 2.678100939255715351e-01 7.040506251354722167e+01
1.267039090839746640e+00 2.589154067313385355e+01 2.633369437369147970e-01 7.045723147000836661e+01
1.218795036757911232e+00 2.690418222505844170e+01 2.722736222165972331e-01 7.064470643693520913e+01
1.430373941596578380e+00 2.709678049359455798e+01 2.673935504051572765e-01 7.008449113961036403e+01
1.509399312600064658e+00 2.822785509801660453e+01 2.729280126687939068e-01 7.018851344186110452e+01
1.412687915575323139e+00 2.688628571688565572e+01 2.585406073133971749e-01 7.037104748029207713e+01
1.362531665763954347e+00 2.636415935301463520e+01 2.659456007906481623e-01 7.044819039341375344e+01
1.292103817134683030e+00 2.591429104165189656e+01 2.690433678816676055e-01 7.046820894034918581e+01
1.644486914512200082e+00 2.634707785936622670e+01 2.549556013246014885e-01 6.972308182542315080e+01
1.615152458016786863e+00 3.494475961079261594e+01 2.543633379780892434e-01 7.030501827029409867e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.547743665873238195e+00 2.654470043586862715e+01 2.603598120710782782e-01 7.008558979247095522e+01
1.528456299674564756e+00 2.672769121244656532e+01 2.653549307593567330e-01 7.021189914063762672e+01
1.284124535584058924e+00 2.636102060381433887e+01 2.612813120642420439e-01 7.031180132029084007e+01
1.352979817084033476e+00 2.759420524485950565e+01 2.721519572497521078e-01 7.037086379209742404e+01
1.236326219028810014e+00 2.711168282619727776e+01 2.741489814144553172e-01 7.047536926032016424e+01
1.466281896347920721e+00 2.713997622200464122e+01 2.688487051607843514e-01 7.038103823598819986e+01
1.254106732060092044e+00 2.585017614775929573e+01 2.632371135371233128e-01 7.046936810675776997e+01
1.257391685054241481e+00 2.693931638760096448e+01 2.713833897262144523e-01 7.054251083847722725e+01
1.430373941596578380e+00 2.709678049359455798e+01 2.673935504051572765e-01 7.008449113961036403e+01
1.515550584609650420e+00 2.795784031677062487e+01 2.709117987038116016e-01 7.017200223983071794e+01
1.412687915575323139e+00 2.688628571688565572e+01 2.585406073133971749e-01 7.037104748029207713e+01
1.362531665763954347e+00 2.636415935301463520e+01 2.659456007906481623e-01 7.044819039341375344e+01
1.315706568259169984e+00 2.616559158755591596e+01 2.694653200437278628e-01 7.043782826804249453e+01
1.644486914512200082e+00 2.634707785936622670e+01 2.549556013246014885e-01 6.972308182542315080e+01
1.615152458016786863e+00 3.494475961079261594e+01 2.543633379780892434e-01 7.030501827029409867e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.547743665873238195e+00 2.654470043586862715e+01 2.603598120710782782e-01 7.008558979247095522e+01
1.528456299674564756e+00 2.672769121244656532e+01 2.653549307593567330e-01 7.021189914063762672e+01
1.284124535584058924e+00 2.636102060381433887e+01 2.612813120642420439e-01 7.031180132029084007e+01
1.352979817084033476e+00 2.759420524485950565e+01 2.721519572497521078e-01 7.037086379209742404e+01
1.236326219028810014e+00 2.711168282619727776e+01 2.741489814144553172e-01 7.047536926032016424e+01
1.466281896347920721e+00 2.713997622200464122e+01 2.688487051607843514e-01 7.038103823598819986e+01
1.299281096162837823e+00 2.664700984035734166e+01 2.673102381462709731e-01 7.042436223104265025e+01
1.303187883732426666e+00 2.692367786808270580e+01 2.675961077491529339e-01 7.049194702252928835e+01
1.438882215885431970e+00 2.706476339181784496e+01 2.672167078469540602e-01 7.009554330271672029e+01
1.521928271443645508e+00 2.734993089780108377e+01 2.681657312949667360e-01 7.019171830652780386e+01
1.429904563846457366e+00 2.696346259994870920e+01 2.582592057660258456e-01 7.038032262328049171e+01
1.345508202100474726e+00 2.644028665153292579e+01 2.663128837192253462e-01 7.044177720442826285e+01
1.412520979697755363e+00 2.591746580487329865e+01 2.686053161651758003e-01 7.053288071662096570e+01
1.644486914512200082e+00 2.634707785936622670e+01 2.549556013246014885e-01 6.972308182542315080e+01
1.615152458016786863e+00 3.494475961079261594e+01 2.543633379780892434e-01 7.030501827029409867e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.547743665873238195e+00 2.654470043586862715e+01 2.603598120710782782e-01 7.008558979247095522e+01
1.528456299674564756e+00 2.672769121244656532e+01 2.653549307593567330e-01 7.021189914063762672e+01
1.286653062097606215e+00 2.632131064185742275e+01 2.606006135488044273e-01 7.030314859143055628e+01
1.387030990208464765e+00 2.819483621237736060e+01 2.752221647441623897e-01 7.033693962081066786e+01
1.239104843847784299e+00 2.710662392099574802e+01 2.740259474336723122e-01 7.047189144970208474e+01
1.466281896347920721e+00 2.713997622200464122e+01 2.688487051607843514e-01 7.038103823598819986e+01
1.310602527607977130e+00 2.693900946029074106e+01 2.733256285475357261e-01 7.053303408795999019e+01
1.382998377951440760e+00 2.678884381491469568e+01 2.646402099178079559e-01 7.031215304178272163e+01
1.438882215885431970e+00 2.706476339181784496e+01 2.672167078469540602e-01 7.009554330271672029e+01
1.521928271443645508e+00 2.734993089780108377e+01 2.681657312949667360e-01 7.019171830652780386e+01
1.371624787813138235e+00 2.705896222940930684e+01 2.582938966963183591e-01 7.053707858067920711e+01
1.272651456499814149e+00 2.646485622648801339e+01 2.682938552936930399e-01 7.038193682308384780e+01
1.412520979697755363e+00 2.591746580487329865e+01 2.686053161651758003e-01 7.053288071662096570e+01
1.663589911962381818e+00 2.623257884019715647e+01 2.539462737660968528e-01 6.964653804282393423e+01
1.615152458016786863e+00 3.494475961079261594e+01 2.543633379780892434e-01 7.030501827029409867e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.583693960101193454e+00 2.671145699256786443e+01 2.581676629086520069e-01 6.996667305753922506e+01
1.528456299674564756e+00 2.672769121244656532e+01 2.653549307593567330e-01 7.021189914063762672e+01
1.286653062097606215e+00 2.632131064185742275e+01 2.606006135488044273e-01 7.030314859143055628e+01
1.440779307992458902e+00 2.763725160471998166e+01 2.714721483583648620e-01 7.028941831440819499e+01
1.239104843847784299e+00 2.710662392099574802e+01 2.740259474336723122e-01 7.047189144970208474e+01
1.466281896347920721e+00 2.713997622200464122e+01 2.688487051607843514e-01 7.038103823598819986e+01
1.310602527607977130e+00 2.693900946029074106e+01 2.733256285475357261e-01 7.053303408795999019e+01
1.424743497652894986e+00 2.669665226058440766e+01 2.619173027453151614e-01 7.026581114740190515e+01
1.349016240886622864e+00 2.739757387145860434e+01 2.725238714116824945e-01 7.027511123102675583e+01
1.607823675923679918e+00 2.757008124510954872e+01 2.675395440818774118e-01 7.016074340268787068e+01
1.445723284684976795e+00 2.693754139569158212e+01 2.582497897013242283e-01 7.033777478081027823e+01
1.300975334190756616e+00 2.656361144387388862e+01 2.683750176346176297e-01 7.038180537954113447e+01
1.377128559202166480e+00 2.600817308601057931e+01 2.689197075708071871e-01 7.049813241645328787e+01
1.526756100155329365e+00 2.650642317234352419e+01 2.614585846945891578e-01 6.999018384543441584e+01
1.615152458016786863e+00 3.494475961079261594e+01 2.543633379780892434e-01 7.030501827029409867e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.615988001041486211e+00 2.672923647169026040e+01 2.571534585741299672e-01 6.993848811218261119e+01
1.515225479165156930e+00 2.676125085134925286e+01 2.642186631394146112e-01 7.023202941150761092e+01
1.286653062097606215e+00 2.632131064185742275e+01 2.606006135488044273e-01 7.030314859143055628e+01
1.455931437292897757e+00 2.855940158247432237e+01 2.730093451670664861e-01 7.015887365657665953e+01
1.219370447138349078e+00 2.727982480533160725e+01 2.758283849093336459e-01 7.050062557216814696e+01
1.466281896347920721e+00 2.713997622200464122e+01 2.688487051607843514e-01 7.038103823598819986e+01
1.310602527607977130e+00 2.693900946029074106e+01 2.733256285475357261e-01 7.053303408795999019e+01
1.430032546864756560e+00 2.668637575228747139e+01 2.617407911377947483e-01 7.025209787506678083e+01
1.353562533618478003e+00 2.747603375425022065e+01 2.733930801597712623e-01 7.027306729981125955e+01
1.607823675923679918e+00 2.757008124510954872e+01 2.675395440818774118e-01 7.016074340268787068e+01
1.514262020074576220e+00 2.720498974070386566e+01 2.621776520121900655e-01 7.026292297639407991e+01
1.378770626753433204e+00 2.661180535552356474e+01 2.668447750099651739e-01 7.042962482654469625e+01
1.350469512368874136e+00 2.582767952656958954e+01 2.690791987798620832e-01 7.053712097263442615e+01
1.526756100155329365e+00 2.650642317234352419e+01 2.614585846945891578e-01 6.999018384543441584e+01
1.616503240203802649e+00 3.498332616441629739e+01 2.542650733495044890e-01 7.030518325677775238e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.615988001041486211e+00 2.672923647169026040e+01 2.571534585741299672e-01 6.993848811218261119e+01
1.515225479165156930e+00 2.676125085134925286e+01 2.642186631394146112e-01 7.023202941150761092e+01
1.315705480507122882e+00 2.642400997502512894e+01 2.612324381419690589e-01 7.029721643197305525e+01
1.455931437292897757e+00 2.855940158247432237e+01 2.730093451670664861e-01 7.015887365657665953e+01
1.102929557786611614e+00 2.664998698707177027e+01 2.772159826467840427e-01 7.066884391181550029e+01
1.466281896347920721e+00 2.713997622200464122e+01 2.688487051607843514e-01 7.038103823598819986e+01
1.310602527607977130e+00 2.693900946029074106e+01 2.733256285475357261e-01 7.053303408795999019e+01
1.407712668291666303e+00 2.674925232486727111e+01 2.632333870189529357e-01 7.027842965486274807e+01
1.353562533618478003e+00 2.747603375425022065e+01 2.733930801597712623e-01 7.027306729981125955e+01
1.627852207941218765e+00 2.743962932583355396e+01 2.668182953390066392e-01 7.016098994767391162e+01
1.514262020074576220e+00 2.720498974070386566e+01 2.621776520121900655e-01 7.026292297639407991e+01
1.438736690284355690e+00 2.656910282164417580e+01 2.646622051724223379e-01 7.025155636356937805e+01
1.350469512368874136e+00 2.582767952656958954e+01 2.690791987798620832e-01 7.053712097263442615e+01
1.526756100155329365e+00 2.650642317234352419e+01 2.614585846945891578e-01 6.999018384543441584e+01
1.616503240203802649e+00 3.498332616441629739e+01 2.542650733495044890e-01 7.030518325677775238e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.615988001041486211e+00 2.672923647169026040e+01 2.571534585741299672e-01 6.993848811218261119e+01
1.515225479165156930e+00 2.676125085134925286e+01 2.642186631394146112e-01 7.023202941150761092e+01
1.340992815934250570e+00 2.646675217238231070e+01 2.616109148544749630e-01 7.028895457319653417e+01
1.467014049410588550e+00 2.867668861974863859e+01 2.729678014372082795e-01 7.014651088029549442e+01
1.102929557786611614e+00 2.664998698707177027e+01 2.772159826467840427e-01 7.066884391181550029e+01
1.466281896347920721e+00 2.713997622200464122e+01 2.688487051607843514e-01 7.038103823598819986e+01
1.310602527607977130e+00 2.693900946029074106e+01 2.733256285475357261e-01 7.053303408795999019e+01
1.414911074185749795e+00 2.677469845037641960e+01 2.633899361162209685e-01 7.027695982570767796e+01
1.324292819696375245e+00 2.747991850568275041e+01 2.740946817467734831e-01 7.028502718143023742e+01
1.627852207941218765e+00 2.743962932583355396e+01 2.668182953390066392e-01 7.016098994767391162e+01
1.514262020074576220e+00 2.720498974070386566e+01 2.621776520121900655e-01 7.026292297639407991e+01
1.453484628974168746e+00 2.644184014290009443e+01 2.654497334344471104e-01 7.023583174597401069e+01
1.350469512368874136e+00 2.582767952656958954e+01 2.690791987798620832e-01 7.053712097263442615e+01
1.494716836270508553e+00 2.645228383508248626e+01 2.624671997342228891e-01 7.002040029001322807e+01
1.616503240203802649e+00 3.498332616441629739e+01 2.542650733495044890e-01 7.030518325677775238e+01
1.187769764859915478e+00 2.649348098961553788e+01 2.706017845999650340e-01 7.031221983593303548e+01
1.713952504322744375e+00 2.682274408707198177e+01 2.555655308064796460e-01 6.981363766159533668e+01
1.467849855301809781e+00 2.697071929717817085e+01 2.669072429401359026e-01 7.024405564023828674e+01
1.332330432517618846e+00 2.643233897398099685e+01 2.612492571584811296e-01 7.029202047930802166e+01
1.467014049410588550e+00 2.867668861974863859e+01 2.729678014372082795e-01 7.014651088029549442e+01
1.358384874827167632e+00 2.703426900259848509e+01 2.721559142597282932e-01 7.042169512640515450e+01
1.398664018475838100e+00 2.705268818852977475e+01 2.707932149648657472e-01 7.044705621280091634e+01
1.303501882222994457e+00 2.692984322509433426e+01 2.735298241685891196e-01 7.053996672555722114e+01
1.428919652294826204e+00 2.653500942425538511e+01 2.570066620100551757e-01 7.013029888189041117e+01
1.324292819696375245e+00 2.747991850568275041e+01 2.740946817467734831e-01 7.028502718143023742e+01
1.627852207941218765e+00 2.743962932583355396e+01 2.668182953390066392e-01 7.016098994767391162e+01
1.514262020074576220e+00 2.720498974070386566e+01 2.621776520121900655e-01 7.026292297639407991e+01
1.458188058384078500e+00 2.640404728026741665e+01 2.651350006014088212e-01 7.023404070938080679e+01
1.345088351747389943e+00 2.616733142388607547e+01 2.701102350447154299e-01 7.048529787950647574e+01
1.494716836270508553e+00 2.645228383508248626e+01 2.624671997342228891e-01 7.002040029001322807e+01
1.616503240203802649e+00 3.498332616441629739e+01 2.542650733495044890e-01 7.030518325677775238e+01
1.189128447652984422e+00 2.652038583194343957e+01 2.705500125556815072e-01 7.031219753658024274e+01
1.713952504322744375e+00 2.682274408707198177e+01 2.555655308064796460e-01 6.981363766159533668e+01
1.308375485036560093e+00 2.706660714536035428e+01 2.742566656604525921e-01 7.052296623452890856e+01
1.332330432517618846e+00 2.643233897398099685e+01 2.612492571584811296e-01 7.029202047930802166e+01
1.414035793650021411e+00 2.826559441455403032e+01 2.725068555050317864e-01 7.017809866317178091e+01
1.358384874827167632e+00 2.703426900259848509e+01 2.721559142597282932e-01 7.042169512640515450e+01
1.425978260289457733e+00 2.703276754736216958e+01 2.694740020343766029e-01 7.039218155592790538e+01
1.317704760227834671e+00 2.666942530037824710e+01 2.723619441415393028e-01 7.052129587034868052e+01
1.428919652294826204e+00 2.653500942425538511e+01 2.570066620100551757e-01 7.013029888189041117e+01
1.405932604744354553e+00 2.698764121224645507e+01 2.685246620322049305e-01 7.015826052631034315e+01
1.501866463836954324e+00 2.745635047661725991e+01 2.698382017937964727e-01 7.021246891289972325e+01
